estid,dayOfMonth,timeOfDay,dayOfWeek,domain_category,url_category
ZG4ACmSvEy8AAAAIHmncAw==,12,0,3,12,4
ZG4ACmSvEy8AAAAIHmncAw==,17,2,1,5,12
ZG4ACmSvEy8AAAAIHmncAw==,17,2,1,5,5
ZG4ACmSvEy8AAAAIHmncAw==,17,2,1,5,12
ZG4ACmSvEy8AAAAIHmncAw==,12,0,3,12,13
ZG4ACmSvHpYAAAAIBCFQAw==,25,0,2,24,7
ZG4ACmSvHpYAAAAIBCFQAw==,5,1,6,24,23
ZG4ACmSvHpYAAAAIBCFQAw==,5,1,6,24,7
ZG4ACmSvHpYAAAAIBCFQAw==,30,1,0,10,4
ZG4ACmSvHpYAAAAIBCFQAw==,30,1,0,10,7
ZG4ACmSvPDAAAAAIC8pIAw==,17,1,1,11,1
ZG4ACmSvPDAAAAAIC8pIAw==,17,1,1,11,5
ZG4ACmSvPDAAAAAIC8pIAw==,17,1,1,11,1
ZG4ACmSvPDAAAAAIC8pIAw==,23,1,0,16,7
ZG4ACmSvPDAAAAAIC8pIAw==,23,1,0,16,7
ZG4ACmSvPDAAAAAIC8pIAw==,17,1,1,11,5
ZG4ACmSvPDAAAAAIC8pIAw==,17,1,1,11,5
ZG4ACmT2dWIAAAAIA7ytAw==,3,1,4,15,4
ZG4ACmT2dWIAAAAIA7ytAw==,0,1,1,23,22
ZG4ACmT2dWIAAAAIA7ytAw==,6,1,0,15,16
ZG4ACmT2dWIAAAAIA7ytAw==,9,1,0,23,22
ZG4ACmT2dWIAAAAIA7ytAw==,5,1,6,15,14
ZG4ACmT2dWIAAAAIA7ytAw==,11,1,2,15,7
ZG4ACmT2dWIAAAAIA7ytAw==,6,1,0,15,22
ZG4ACmT5xkQAAAAIK32cAw==,8,1,6,6,6
ZG4ACmT5xkQAAAAIK32cAw==,4,0,5,6,12
ZG4ACmT5xkQAAAAIK32cAw==,27,0,4,6,6
ZG4ACmT5xkQAAAAIK32cAw==,4,1,5,6,6
ZG4ACmT5xkQAAAAIK32cAw==,0,0,1,6,6
ZG4ACmT5xkQAAAAIK32cAw==,8,1,6,13,20
ZG4ACmT5xkQAAAAIK32cAw==,8,1,6,13,9
ZG4ACmT5xkQAAAAIK32cAw==,8,1,6,13,20
ZG4ACmT5xkQAAAAIK32cAw==,28,0,5,6,6
ZG4ACmT5xkQAAAAIK32cAw==,4,1,5,11,7
ZG4ACmT5xkQAAAAIK32cAw==,4,1,5,11,0
ZG4ACmTAFC0AAAAIMbT7Aw==,13,1,4,7,8
ZG4ACmTAFC0AAAAIMbT7Aw==,1,1,2,14,5
ZG4ACmTAFC0AAAAIMbT7Aw==,13,1,4,7,7
ZG4ACmTAFC0AAAAIMbT7Aw==,19,1,3,14,5
ZG4ACmTAFC0AAAAIMbT7Aw==,0,1,1,14,12
ZG4ACmTAFC0AAAAIMbT7Aw==,1,1,2,14,15
ZG4ACmTAizQAAAAKBTLiAw==,9,1,0,3,20
ZG4ACmTAizQAAAAKBTLiAw==,24,2,1,3,16
ZG4ACmTAizQAAAAKBTLiAw==,20,1,4,4,16
ZG4ACmTAizQAAAAKBTLiAw==,28,2,5,4,16
ZG4ACmTAizQAAAAKBTLiAw==,28,2,5,4,16
ZG4ACmTAizQAAAAKBTLiAw==,3,0,4,4,2
ZG4ACmTAizQAAAAKBTLiAw==,8,2,6,3,16
ZG4ACmTAizQAAAAKBTLiAw==,19,0,3,3,16
ZG4ACmTAizQAAAAKBTLiAw==,8,2,6,3,16
ZG4ACmTBjiwAAAAIISYgAw==,26,1,1,15,9
ZG4ACmTBjiwAAAAIISYgAw==,3,1,4,3,1
ZG4ACmTBjiwAAAAIISYgAw==,4,0,5,15,4
ZG4ACmTBjiwAAAAIISYgAw==,12,0,3,4,4
ZG4ACmTBjiwAAAAIISYgAw==,4,0,5,15,4
ZG4ACmTBjiwAAAAIISYgAw==,11,0,2,4,6
ZG4ACmTBjiwAAAAIISYgAw==,26,1,1,3,5
ZG4ACmTCffAAAAAIHusZAw==,9,2,0,12,4
ZG4ACmTCffAAAAAIHusZAw==,4,2,5,4,7
ZG4ACmTCffAAAAAIHusZAw==,2,1,3,7,7
ZG4ACmTCffAAAAAIHusZAw==,2,1,3,7,7
ZG4ACmTCffAAAAAIHusZAw==,4,2,5,12,7
ZG4ACmTCffAAAAAIHusZAw==,4,2,5,4,7
ZG4ACmUE9boAAAAICdgIAw==,13,1,4,4,4
ZG4ACmUE9boAAAAICdgIAw==,5,2,6,15,1
ZG4ACmUE9boAAAAICdgIAw==,17,0,1,15,1
ZG4ACmUE9boAAAAICdgIAw==,26,1,1,4,11
ZG4ACmUE9boAAAAICdgIAw==,19,1,3,15,0
ZG4ACmUE9boAAAAICdgIAw==,9,2,0,15,22
ZG4ACmUE9boAAAAICdgIAw==,12,2,3,15,14
ZG4ACmUGB9UAAAAIZn8DAw==,5,1,6,23,22
ZG4ACmUGB9UAAAAIZn8DAw==,18,1,2,15,22
ZG4ACmUGB9UAAAAIZn8DAw==,5,1,6,23,22
ZG4ACmUGB9UAAAAIZn8DAw==,23,1,0,15,12
ZG4ACmUGB9UAAAAIZn8DAw==,19,1,3,15,22
ZG4ACmUGYgAAAAAIfWVYAw==,20,2,4,4,4
ZG4ACmUGYgAAAAAIfWVYAw==,12,1,3,10,1
ZG4ACmUGYgAAAAAIfWVYAw==,12,1,3,10,5
ZG4ACmUGYgAAAAAIfWVYAw==,20,3,4,4,1
ZG4ACmUGYgAAAAAIfWVYAw==,20,3,4,4,1
ZG4ACmURc50AAAAIMYOVAw==,25,1,2,4,16
ZG4ACmURc50AAAAIMYOVAw==,18,2,2,3,16
ZG4ACmURc50AAAAIMYOVAw==,19,2,3,4,16
ZG4ACmURc50AAAAIMYOVAw==,24,2,1,4,16
ZG4ACmURc50AAAAIMYOVAw==,19,0,3,4,16
ZG4ACmURc50AAAAIMYOVAw==,18,1,2,3,16
ZG4ACmURc50AAAAIMYOVAw==,15,2,6,4,16
ZG4ACmURc50AAAAIMYOVAw==,30,1,0,4,2
ZG4ACmURc50AAAAIMYOVAw==,29,2,6,3,16
ZG4ACmURc50AAAAIMYOVAw==,22,2,6,3,16
ZG4ACmURc50AAAAIMYOVAw==,21,1,5,4,16
ZG4ACmURc50AAAAIMYOVAw==,24,2,1,4,2
ZG4ACmURc50AAAAIMYOVAw==,27,1,4,4,16
ZG4ACmURc50AAAAIMYOVAw==,26,1,3,4,2
ZG4ACmURc50AAAAIMYOVAw==,6,2,0,3,16
ZG4ACmUqtNQAAAAIB1fKAw==,5,2,6,3,16
ZG4ACmUqtNQAAAAIB1fKAw==,23,1,0,15,8
ZG4ACmUqtNQAAAAIB1fKAw==,23,1,0,15,22
ZG4ACmUqtNQAAAAIB1fKAw==,8,0,6,15,7
ZG4ACmUqtNQAAAAIB1fKAw==,17,1,1,3,2
ZG4ACmUqtNQAAAAIB1fKAw==,17,1,1,3,2
ZG4ACmVEEOMAAAAIHv2AAw==,2,1,3,14,4
ZG4ACmVEEOMAAAAIHv2AAw==,19,1,3,14,6
ZG4ACmVEEOMAAAAIHv2AAw==,17,1,1,14,6
ZG4ACmVEEOMAAAAIHv2AAw==,3,1,4,14,6
ZG4ACmVEEOMAAAAIHv2AAw==,14,1,5,14,4
ZG4ACmVEEOMAAAAIHv2AAw==,14,1,5,14,6
ZG4ACmVEEOMAAAAIHv2AAw==,11,1,0,12,2
ZG4ACmVEEOMAAAAIHv2AAw==,4,1,5,14,6
ZG4ACmVEEOMAAAAIHv2AAw==,11,1,0,12,2
ZG4ACmVEEOMAAAAIHv2AAw==,27,1,4,14,6
ZG4ACmVEEOMAAAAIHv2AAw==,27,1,4,14,6
ZG4ACmVGTukAAAAIB3/HAw==,12,0,3,11,8
ZG4ACmVGTukAAAAIB3/HAw==,26,1,3,15,13
ZG4ACmVGTukAAAAIB3/HAw==,26,1,3,15,13
ZG4ACmVGTukAAAAIB3/HAw==,26,1,3,11,8
ZG4ACmVGTukAAAAIB3/HAw==,19,0,3,11,15
ZG4ACmVGTukAAAAIB3/HAw==,17,1,1,11,8
ZG4ACmVGTukAAAAIB3/HAw==,17,1,1,11,15
ZG4ACmVGTukAAAAIB3/HAw==,17,1,1,11,15
ZG4ACmVVVpAAAAAIBHAtAw==,16,1,0,15,12
ZG4ACmVVVpAAAAAIBHAtAw==,5,1,6,15,8
ZG4ACmVVVpAAAAAIBHAtAw==,5,1,6,15,22
ZG4ACmVVVpAAAAAIBHAtAw==,22,1,6,4,4
ZG4ACmVVVpAAAAAIBHAtAw==,22,1,6,4,4
ZG4ACmViiEUAAAAINADhAw==,2,0,3,23,4
ZG4ACmViiEUAAAAINADhAw==,1,1,2,4,5
ZG4ACmViiEUAAAAINADhAw==,2,0,3,23,5
ZG4ACmViiEUAAAAINADhAw==,2,0,3,23,1
ZG4ACmViiEUAAAAINADhAw==,1,1,2,4,5
ZG4ACmViiEUAAAAINADhAw==,1,1,2,4,5
ZG4ACmWEzTsAAAAJBE3tAw==,29,2,6,12,13
ZG4ACmWEzTsAAAAJBE3tAw==,23,1,0,12,12
ZG4ACmWEzTsAAAAJBE3tAw==,29,1,6,12,2
ZG4ACmWEzTsAAAAJBE3tAw==,4,1,5,12,21
ZG4ACmWEzTsAAAAJBE3tAw==,4,1,5,15,22
ZG4ACmWEzTsAAAAJBE3tAw==,4,1,5,15,22
ZG4ACmWEzTsAAAAJBE3tAw==,29,1,6,12,2
ZG4ACmWEzTsAAAAJBE3tAw==,4,1,5,15,22
ZG4AD2RdUJoAAAAILjOKAw==,12,1,3,6,6
ZG4AD2RdUJoAAAAILjOKAw==,9,1,0,10,0
ZG4AD2RdUJoAAAAILjOKAw==,16,1,0,6,6
ZG4AD2RdUJoAAAAILjOKAw==,18,0,2,10,22
ZG4AD2RdUJoAAAAILjOKAw==,6,1,0,10,22
ZG4AD2TZmEIAAAAIBAQzAw==,22,1,6,4,7
ZG4AD2TZmEIAAAAIBAQzAw==,25,0,2,2,9
ZG4AD2TZmEIAAAAIBAQzAw==,25,0,2,2,20
ZG4AD2TZmEIAAAAIBAQzAw==,2,1,3,2,16
ZG4AD2TZmEIAAAAIBAQzAw==,1,1,2,2,8
ZG4AD2TZmEIAAAAIBAQzAw==,22,1,6,2,16
ZG4AD2TZmEIAAAAIBAQzAw==,2,1,3,2,4
ZG4AD2TZmEIAAAAIBAQzAw==,22,1,6,4,7
ZG4AD2TZmEIAAAAIBAQzAw==,5,2,6,2,8
ZG4AD2TZmEIAAAAIBAQzAw==,22,0,6,2,9
ZG4AD2TZmEIAAAAIBAQzAw==,22,0,6,2,8
ZG4AD2TZmEIAAAAIBAQzAw==,11,2,2,2,8
ZG4AD2TZmEIAAAAIBAQzAw==,23,2,0,4,7
ZG4AD2TZmEIAAAAIBAQzAw==,5,2,6,2,8
ZG4AD2TZmEIAAAAIBAQzAw==,5,2,6,2,9
ZG4AD2TZmEIAAAAIBAQzAw==,5,1,6,2,16
ZG4AD2TZmEIAAAAIBAQzAw==,22,1,6,2,8
ZG4AD2TZmEIAAAAIBAQzAw==,22,1,6,2,9
ZG4AD2TZmEIAAAAIBAQzAw==,22,1,6,2,8
ZG4AD2TZmEIAAAAIBAQzAw==,22,1,6,2,2
ZG4AD2TZmEIAAAAIBAQzAw==,29,2,6,4,0
ZG4AD2TZmEIAAAAIBAQzAw==,22,2,6,4,7
ZG4AD2UESFIAAAAIA4bVAw==,6,2,0,15,13
ZG4AD2UESFIAAAAIA4bVAw==,6,1,0,15,13
ZG4AD2UESFIAAAAIA4bVAw==,5,2,6,15,4
ZG4AD2UESFIAAAAIA4bVAw==,5,2,6,15,13
ZG4AD2UESFIAAAAIA4bVAw==,24,1,1,10,4
ZG4AD2UESFIAAAAIA4bVAw==,24,1,1,10,7
ZG4ADGSREnAAAAAJRiBnAw==,27,2,4,15,8
ZG4ADGSREnAAAAAJRiBnAw==,30,0,0,1,22
ZG4ADGSREnAAAAAJRiBnAw==,4,0,5,15,22
ZG4ADGSREnAAAAAJRiBnAw==,4,1,5,15,22
ZG4ADGSREnAAAAAJRiBnAw==,30,0,0,1,22
ZG4ADGSREnAAAAAJRiBnAw==,8,2,6,15,8
ZG4ADGSREnAAAAAJRiBnAw==,8,2,6,15,22
ZG4ADGTeIBEAAAAIOgM8Aw==,23,1,0,10,4
ZG4ADGTeIBEAAAAIOgM8Aw==,23,1,0,10,7
ZG4ADGTeIBEAAAAIOgM8Aw==,23,1,0,10,7
ZG4ADGTeIBEAAAAIOgM8Aw==,23,1,0,10,21
ZG4ADGTeIBEAAAAIOgM8Aw==,23,1,0,10,4
ZG4ADGTeIBEAAAAIOgM8Aw==,23,1,0,10,21
ZG4ADGTeIBEAAAAIOgM8Aw==,5,1,6,4,21
ZG4ADGTeIBEAAAAIOgM8Aw==,5,1,6,4,21
ZG4ADGUDhiIAAAAIBmVGAw==,15,1,6,12,5
ZG4ADGUDhiIAAAAIBmVGAw==,15,1,6,12,5
ZG4ADGUDhiIAAAAIBmVGAw==,8,1,6,0,5
ZG4ADGUDhiIAAAAIBmVGAw==,8,1,6,0,12
ZG4ADGUDhiIAAAAIBmVGAw==,15,1,6,0,8
ZG4ADGUDhiIAAAAIBmVGAw==,15,1,6,0,5
ZG4ADGUYuz0AAAAICF9KAw==,10,1,6,22,2
ZG4ADGUYuz0AAAAICF9KAw==,22,1,6,4,2
ZG4ADGUYuz0AAAAICF9KAw==,10,1,6,22,2
ZG4ADGUYuz0AAAAICF9KAw==,22,1,6,4,16
ZG4ADGUYuz0AAAAICF9KAw==,10,1,6,1,1
ZG4ADGUYuz0AAAAICF9KAw==,10,1,6,1,1
ZG4ADGVb7NQAAAAIBFK1Aw==,2,1,3,22,21
ZG4ADGVb7NQAAAAIBFK1Aw==,19,1,3,5,22
ZG4ADGVb7NQAAAAIBFK1Aw==,19,1,3,5,12
ZG4ADGVb7NQAAAAIBFK1Aw==,17,1,1,5,22
ZG4ADGVb7NQAAAAIBFK1Aw==,2,1,3,22,21
ZG4ADGVb7NQAAAAIBFK1Aw==,27,2,4,5,8
ZG4ADGVb7NQAAAAIBFK1Aw==,16,1,0,5,22
ZG4ADGVb7NQAAAAIBFK1Aw==,2,1,3,22,21
ZG4ADGVb7NQAAAAIBFK1Aw==,19,1,3,5,8
ZG4ADGVb7NQAAAAIBFK1Aw==,7,1,1,5,22
ZG4ADWQFIc4AAAAIOxtvAw==,13,1,4,9,4
ZG4ADWQFIc4AAAAIOxtvAw==,13,1,4,9,15
ZG4ADWQFIc4AAAAIOxtvAw==,6,2,0,10,5
ZG4ADWQFIc4AAAAIOxtvAw==,6,2,0,10,9
ZG4ADWQFIc4AAAAIOxtvAw==,10,1,1,14,5
ZG4ADWQFIc4AAAAIOxtvAw==,10,1,1,14,15
ZG4ADWSB7msAAAAIBv4IAw==,13,1,4,5,0
ZG4ADWSB7msAAAAIBv4IAw==,13,1,4,5,10
ZG4ADWSB7msAAAAIBv4IAw==,4,1,5,4,21
ZG4ADWSB7msAAAAIBv4IAw==,4,1,5,4,21
ZG4ADWSB7msAAAAIBv4IAw==,13,1,4,5,0
ZG4ADWSB7msAAAAIBv4IAw==,13,1,4,5,10
ZG4ADWSPYCEAAAAIH6F7Aw==,9,1,0,4,0
ZG4ADWSPYCEAAAAIH6F7Aw==,22,1,6,14,6
ZG4ADWSPYCEAAAAIH6F7Aw==,22,1,6,14,4
ZG4ADWSPYCEAAAAIH6F7Aw==,9,2,0,4,0
ZG4ADWSPYCEAAAAIH6F7Aw==,5,2,6,4,14
ZG4ADWSQ9mIAAAAIMpFXAw==,3,1,4,14,6
ZG4ADWSQ9mIAAAAIMpFXAw==,3,1,4,14,6
ZG4ADWSQ9mIAAAAIMpFXAw==,3,1,4,14,6
ZG4ADWSQ9mIAAAAIMpFXAw==,3,0,4,14,6
ZG4ADWSQ9mIAAAAIMpFXAw==,6,1,0,2,4
ZG4ADWSQ9mIAAAAIMpFXAw==,6,1,0,2,4
ZG4ADWSph9oAAAAIC8FpAw==,19,1,3,4,4
ZG4ADWSph9oAAAAIC8FpAw==,13,1,4,4,4
ZG4ADWSph9oAAAAIC8FpAw==,2,1,3,10,5
ZG4ADWSph9oAAAAIC8FpAw==,2,1,3,10,5
ZG4ADWSph9oAAAAIC8FpAw==,2,1,3,10,5
ZG4ADWSph9oAAAAIC8FpAw==,2,1,3,10,1
ZG4ADWSph9oAAAAIC8FpAw==,1,1,2,10,1
ZG4ADWSph9oAAAAIC8FpAw==,1,1,2,10,1
ZG4ADWSph9oAAAAIC8FpAw==,24,1,1,4,7
ZG4ADWTFKcQAAAAKEZX2Aw==,14,1,5,10,7
ZG4ADWTFKcQAAAAKEZX2Aw==,14,1,5,10,7
ZG4ADWTFKcQAAAAKEZX2Aw==,9,1,0,10,7
ZG4ADWTFKcQAAAAKEZX2Aw==,3,1,4,15,8
ZG4ADWTFKcQAAAAKEZX2Aw==,3,1,4,15,22
ZG4ADWTFKcQAAAAKEZX2Aw==,14,1,5,10,4
ZG4ADWTdpLsAAAAIBVjKAw==,1,1,2,9,9
ZG4ADWTdpLsAAAAIBVjKAw==,1,1,2,9,9
ZG4ADWTdpLsAAAAIBVjKAw==,1,1,2,9,9
ZG4ADWTdpLsAAAAIBVjKAw==,11,1,0,10,4
ZG4ADWTdpLsAAAAIBVjKAw==,11,1,0,10,13
ZG4ADWTdpLsAAAAIBVjKAw==,1,1,2,9,9
ZG4ADWUz0CYAAAAICez8Aw==,14,1,5,21,4
ZG4ADWUz0CYAAAAICez8Aw==,14,1,5,21,12
ZG4ADWUz0CYAAAAICez8Aw==,15,1,6,9,6
ZG4ADWUz0CYAAAAICez8Aw==,15,1,6,9,9
ZG4ADmRPH1gAAAAJPtWNAw==,22,2,6,22,4
ZG4ADmRPH1gAAAAJPtWNAw==,22,2,6,22,21
ZG4ADmRPH1gAAAAJPtWNAw==,6,2,0,24,7
ZG4ADmRPH1gAAAAJPtWNAw==,6,2,0,24,7
ZG4ADmRPH1gAAAAJPtWNAw==,6,2,0,24,7
ZG4ADmRPH1gAAAAJPtWNAw==,6,2,0,24,7
ZG4ADmRPH1gAAAAJPtWNAw==,6,1,0,24,7
ZG4ADmRYaOEAAAALWIN5Aw==,2,2,3,12,19
ZG4ADmRYaOEAAAALWIN5Aw==,3,1,4,15,7
ZG4ADmRYaOEAAAALWIN5Aw==,28,2,5,12,16
ZG4ADmRYaOEAAAALWIN5Aw==,6,2,0,12,7
ZG4ADmRYaOEAAAALWIN5Aw==,5,1,6,12,7
ZG4ADmRYaOEAAAALWIN5Aw==,6,1,0,15,7
ZG4ADmTEHhQAAAAIIqzrAw==,18,1,2,7,7
ZG4ADmTEHhQAAAAIIqzrAw==,18,1,2,7,12
ZG4ADmTEHhQAAAAIIqzrAw==,23,1,0,15,14
ZG4ADmTEHhQAAAAIIqzrAw==,6,1,0,15,14
ZG4ADmTEHhQAAAAIIqzrAw==,25,2,2,15,14
ZG4ADmTEHhQAAAAIIqzrAw==,6,1,0,15,14
ZG4ADmTEHhQAAAAIIqzrAw==,23,1,0,15,14
ZG4ADmTEHhQAAAAIIqzrAw==,2,1,3,15,14
ZG4ADmTEHhQAAAAIIqzrAw==,9,2,0,15,14
ZG4ADmTEHhQAAAAIIqzrAw==,5,1,6,15,14
ZG4ADmTEHhQAAAAIIqzrAw==,5,1,6,15,14
ZG4ADmTEHhQAAAAIIqzrAw==,3,1,4,15,14
ZG4ADmTEHhQAAAAIIqzrAw==,3,1,4,15,14
ZG4ADmTFKpIAAAAID2EWAw==,4,1,5,4,16
ZG4ADmTFKpIAAAAID2EWAw==,6,1,0,4,2
ZG4ADmTFKpIAAAAID2EWAw==,28,1,5,4,2
ZG4ADmTFKpIAAAAID2EWAw==,4,1,5,4,2
ZG4ADmTFKpIAAAAID2EWAw==,4,1,5,4,16
ZG4ADmTFKpIAAAAID2EWAw==,17,1,1,17,2
ZG4ADmTFKpIAAAAID2EWAw==,21,1,5,4,16
ZG4ADmTFKpIAAAAID2EWAw==,4,1,5,4,16
ZG4ADmTFKpIAAAAID2EWAw==,4,1,5,4,16
ZG4ADmTFKpIAAAAID2EWAw==,23,1,0,4,16
ZG4ADmTFKpIAAAAID2EWAw==,4,1,5,17,16
ZG4ADmTFKpIAAAAID2EWAw==,3,1,4,4,16
ZG4ADmTFKpIAAAAID2EWAw==,0,0,1,4,2
ZG4ADmUZnHsAAAAJDpUcAw==,2,1,3,4,4
ZG4ADmUZnHsAAAAJDpUcAw==,0,1,1,9,22
ZG4ADmUZnHsAAAAJDpUcAw==,0,1,1,9,22
ZG4ADmUZnHsAAAAJDpUcAw==,0,1,1,9,22
ZG4ADmUZnHsAAAAJDpUcAw==,25,1,2,4,4
ZG4ADmUZnHsAAAAJDpUcAw==,5,1,6,4,4
ZG4AEGQtVaUAAAAIDTg0Aw==,28,1,5,3,16
ZG4AEGQtVaUAAAAIDTg0Aw==,17,2,1,3,16
ZG4AEGQtVaUAAAAIDTg0Aw==,5,1,6,4,16
ZG4AEGQtVaUAAAAIDTg0Aw==,27,1,4,4,16
ZG4AEGQtVaUAAAAIDTg0Aw==,2,1,3,4,2
ZG4AEGQtVaUAAAAIDTg0Aw==,17,0,1,3,2
ZG4AEGQtVaUAAAAIDTg0Aw==,28,2,5,4,2
ZG4AEGQvUlsAAAAIN3l5Aw==,17,1,1,14,15
ZG4AEGQvUlsAAAAIN3l5Aw==,17,1,1,14,15
ZG4AEGQvUlsAAAAIN3l5Aw==,11,1,2,2,9
ZG4AEGQvUlsAAAAIN3l5Aw==,11,1,2,2,9
ZG4AEGQvUlsAAAAIN3l5Aw==,22,1,6,14,5
ZG4AEGQvUlsAAAAIN3l5Aw==,17,1,1,14,15
ZG4AEWQXCTEAAAAIIZ3nAw==,16,1,0,0,14
ZG4AEWQXCTEAAAAIIZ3nAw==,9,1,0,0,14
ZG4AEWQXCTEAAAAIIZ3nAw==,21,1,5,0,14
ZG4AEWQXCTEAAAAIIZ3nAw==,26,0,1,14,1
ZG4AEWQXCTEAAAAIIZ3nAw==,9,1,0,0,14
ZG4AEWQXCTEAAAAIIZ3nAw==,2,1,3,14,1
ZG4AEWQXCTEAAAAIIZ3nAw==,14,1,5,0,12
ZG4AEWQXCTEAAAAIIZ3nAw==,15,0,6,0,14
ZG4AEWQXCTEAAAAIIZ3nAw==,9,0,0,0,0
ZG4AEWQXCTEAAAAIIZ3nAw==,0,1,1,14,1
ZG4AEWQXCTEAAAAIIZ3nAw==,15,1,6,0,14
ZG4AEWQXCTEAAAAIIZ3nAw==,21,1,5,0,14
ZG4AFmQpx/QAAAAIP3UAAw==,16,2,0,9,9
ZG4AFmQpx/QAAAAIP3UAAw==,6,2,0,9,9
ZG4AFmQpx/QAAAAIP3UAAw==,5,1,6,14,6
ZG4AFmQpx/QAAAAIP3UAAw==,9,2,0,14,22
ZG4AFmQpx/QAAAAIP3UAAw==,9,2,0,14,14
ZG4AFmQpx/QAAAAIP3UAAw==,4,1,5,9,2
ZG5AA2VX2j8AAAAIOwNFAw==,12,0,3,14,15
ZG5AA2VX2j8AAAAIOwNFAw==,19,0,3,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,18,1,2,14,12
ZG5AA2VX2j8AAAAIOwNFAw==,14,0,5,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,14,0,5,14,15
ZG5AA2VX2j8AAAAIOwNFAw==,2,1,3,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,1,1,2,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,19,0,3,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,19,0,3,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,11,1,2,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,14,1,5,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,1,1,2,0,6
ZG5AA2VX2j8AAAAIOwNFAw==,19,1,3,0,4
ZG5AA2VX2j8AAAAIOwNFAw==,17,1,1,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,18,1,2,14,15
ZG5AA2VX2j8AAAAIOwNFAw==,18,1,2,14,12
ZG5AA2VX2j8AAAAIOwNFAw==,18,1,2,14,15
ZG5AA2VX2j8AAAAIOwNFAw==,14,1,5,14,15
ZG5AA2VX2j8AAAAIOwNFAw==,14,0,5,14,15
ZG5AA2VX2j8AAAAIOwNFAw==,14,0,5,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,14,1,5,14,15
ZG5AA2VX2j8AAAAIOwNFAw==,14,1,5,14,15
ZG5AA2VX2j8AAAAIOwNFAw==,2,1,3,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,14,0,5,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,4,0,5,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,12,1,3,14,5
ZG5AA2VX2j8AAAAIOwNFAw==,18,1,2,14,15
ZG5AA2VX2j8AAAAIOwNFAw==,2,1,3,14,5
ZG5AAmU0ZPMAAAAIdudHAw==,11,1,2,15,8
ZG5AAmU0ZPMAAAAIdudHAw==,23,2,0,4,12
ZG5AAmU0ZPMAAAAIdudHAw==,23,2,0,4,23
ZG5AAmU0ZPMAAAAIdudHAw==,3,1,4,15,22
ZG5AAmUqylwAAAAIE/lxAw==,25,1,2,0,2
ZG5AAmUqylwAAAAIE/lxAw==,20,1,4,14,15
ZG5AAmUqylwAAAAIE/lxAw==,23,1,0,14,15
ZG5AAmUqylwAAAAIE/lxAw==,25,1,2,0,16
ZG5AAmUqylwAAAAIE/lxAw==,25,0,2,0,20
ZG5AAmUqylwAAAAIE/lxAw==,14,1,5,14,5
ZG5AAmUqylwAAAAIE/lxAw==,10,1,6,14,15
ZG5AAmUqylwAAAAIE/lxAw==,29,1,6,0,15
ZG5AAmUqylwAAAAIE/lxAw==,29,1,6,0,20
ZG5ABmTmJDUAAAAIFsEpAw==,0,1,1,15,14
ZG5ABmTmJDUAAAAIFsEpAw==,0,1,1,15,14
ZG5ABmTmJDUAAAAIFsEpAw==,17,1,1,15,14
ZG5ABmTmJDUAAAAIFsEpAw==,18,0,2,2,2
ZG5ABmTmJDUAAAAIFsEpAw==,18,0,2,2,9
ZG5ABmTmJDUAAAAIFsEpAw==,17,1,1,15,14
ZG5ABmTmJDUAAAAIFsEpAw==,14,0,5,15,14
ZG5ABmTmJDUAAAAIFsEpAw==,14,1,5,15,14
ZG5ABmTmJDUAAAAIFsEpAw==,14,1,5,15,14
ZG5ACWVVf/oAAAAILf8XAw==,19,2,3,3,6
ZG5ACWVVf/oAAAAILf8XAw==,29,1,6,12,0
ZG5ACWVVf/oAAAAILf8XAw==,29,1,6,12,0
ZG5ACWVVf/oAAAAILf8XAw==,19,2,3,3,6
ZG5ACWVVf/oAAAAILf8XAw==,16,1,0,12,3
ZG5ACWVVf/oAAAAILf8XAw==,19,2,3,3,6
ZG5ACWVVf/oAAAAILf8XAw==,4,1,5,3,6
ZG5ACWVVf/oAAAAILf8XAw==,21,1,5,3,6
ZG5ACWVVf/oAAAAILf8XAw==,19,2,3,3,6
ZG5ACWVVf/oAAAAILf8XAw==,21,1,5,3,6
ZG5ACWVhx7MAAAAJEb4/Aw==,21,2,5,17,13
ZG5ACWVhx7MAAAAJEb4/Aw==,17,2,1,21,2
ZG5ACWVhx7MAAAAJEb4/Aw==,17,2,1,21,17
ZG5ACWVhx7MAAAAJEb4/Aw==,24,2,1,17,9
ZG5ACWVidN0AAAAJMe6BAw==,14,1,5,2,11
ZG5ACWVidN0AAAAJMe6BAw==,14,1,5,2,11
ZG5ACWVidN0AAAAJMe6BAw==,8,1,6,24,8
ZG5ACWVidN0AAAAJMe6BAw==,8,1,6,24,12
ZG5ACWVidN0AAAAJMe6BAw==,8,1,6,24,12
